565-1-3-27-Z19_C-0000006.jpg,pushup_down,632.32109,690.94784,108.04564,618.94112,682.06674,72.37171,618.1521,680.9641,72.3092,617.2839,679.93702,72.24403,619.0163,680.76827,115.69952,618.55568,678.8132,115.73444,618.16051,676.86952,115.73044,620.19344,666.02383,-38.92945,622.48198,661.57623,157.14156,641.91044,689.71619,73.88825,642.33055,688.3509,130.13035,668.31511,674.9187,-168.0358,698.7014,624.32125,271.93774,671.88869,741.09358,-210.18827,744.35966,663.45052,446.14406,651.02491,765.00667,-94.7904,683.2445,695.13092,567.87798,625.32726,771.98091,-104.10552,673.09507,700.08707,595.93311,625.3517,762.25331,-99.05294,670.70904,699.37092,575.65973,634.76921,759.66931,-88.88822,672.25834,699.83994,559.61191,884.16327,710.24036,-141.02539,895.196,684.88744,140.97404,1047.04788,704.10098,-213.79789,1036.05892,710.45801,54.2209,1246.69922,691.80786,-272.93478,1201.90945,717.71768,25.15739,1255.68558,674.16116,-279.36705,1233.4053,706.78817,20.43894,1260.64144,740.51197,-368.7616,1222.42699,771.07338,-38.28171
566-1-3-27-Z19_B-0000006.jpg,pushup_down,651.8058,644.14325,-361.263,649.74129,628.41145,-389.78374,651.82949,626.60868,-389.78459,654.28516,624.56265,-389.82416,648.0843,627.76759,-337.21913,648.95416,625.6568,-337.27532,650.24883,623.19285,-337.15865,680.74745,611.49402,-439.30527,675.09716,609.19887,-203.12091,669.00301,649.79468,-372.61642,666.63832,648.58241,-304.84231,776.96056,652.88169,-503.59835,745.98238,621.64661,-11.26856,898.76535,691.91485,-674.16069,794.25968,658.45427,276.42377,864.83694,792.58053,-828.32926,749.37075,721.59061,467.09836,847.91965,809.95558,-907.76396,721.74734,725.38206,494.83068,834.43045,800.69012,-890.18818,722.00575,726.57418,461.53399,837.47669,794.26833,-826.66597,735.08789,725.67457,457.79079,987.94693,697.25452,-161.58854,968.1673,666.63685,161.03361,1126.56029,655.44225,137.43484,1108.23223,625.24828,488.61019,1275.90042,619.80677,431.19141,1231.71684,600.49255,844.13807,1298.99414,591.88523,461.22869,1247.95189,589.80186,880.92316,1296.29105,675.30622,373.17178,1259.92355,636.14116,858.43248
567-1-3-27-Z51_C-0000006.jpg,pushup_down,862.83875,617.60998,7.86763,848.5552,609.55891,-28.25784,848.36981,607.01051,-28.3091,848.07598,604.13239,-28.36293,848.38297,609.70149,26.17112,848.027,607.66171,26.18739,847.48873,605.3491,26.15247,853.9369,583.42205,-112.76926,852.51692,584.55038,130.05785,877.41028,607.21154,-17.6282,877.47597,608.05985,53.16679,928.1888,567.96473,-245.11365,942.82248,549.56557,296.01339,976.4328,669.99249,-269.45249,1000.31376,640.76579,347.63197,942.19952,763.53459,-111.46307,962.64736,716.48236,245.95602,925.48788,777.50373,-140.89305,942.74677,718.2989,249.63724,919.56219,767.32198,-122.318,935.53699,715.79865,216.09302,926.51327,763.07452,-99.09209,944.08133,716.50682,226.6633,1142.69543,575.81933,-163.12746,1141.09669,569.9245,163.43997,1309.44935,659.11371,-255.51991,1266.69411,650.3237,309.38856,1491.12556,689.95559,-305.42833,1408.90881,679.7533,449.99059,1521.82663,682.45588,-315.27297,1438.78784,672.08963,461.25535,1483.694,748.73839,-427.07205,1416.92608,742.42578,420.16328
567-1-3-27-Z7_E-0000007.jpg,pushup_down,1119.39262,472.38818,373.19338,1126.10722,465.72841,412.09313,1126.39721,467.82076,412.08052,1126.75838,469.78317,412.16037,1125.08743,458.6346,378.40991,1124.10439,456.06541,378.35403,1123.17192,453.56873,378.1723,1120.8387,471.21653,536.79085,1114.74907,452.80353,383.01682,1110.63457,484.49707,417.62235,1108.30524,474.94035,372.56058,1059.32888,525.4328,571.69086,1055.37975,475.0269,226.96107,1098.39111,636.0271,504.64211,1091.39271,535.4215,111.24742,1131.20018,684.16923,330.47808,1121.7445,553.15018,145.7257,1156.84067,684.63136,304.27912,1128.62801,559.71366,123.6568,1152.21233,681.25377,292.07005,1129.22127,559.18155,120.07025,1138.78555,681.3372,317.92394,1124.26723,558.39723,146.19703,867.72245,615.70917,107.26459,878.51549,600.63694,-107.69138,706.21376,672.72828,-18.54791,713.27997,682.77098,-323.05501,510.9914,685.76278,-158.93297,514.04835,709.49718,-487.02747,464.7452,687.86958,-184.84872,483.40061,703.37672,-509.87354,469.50997,748.15395,-321.18536,469.18302,755.40003,-655.63059
569-1-3-27-Z60_B-0000006.jpg,pushup_down,752.23412,608.92393,-672.63004,752.60748,591.41724,-709.02288,755.9705,589.58679,-708.96292,759.47582,587.51469,-709.03118,748.98388,590.78529,-653.45638,749.51609,588.74537,-653.61986,750.48328,586.31883,-653.64132,783.36514,576.44311,-747.53906,772.49994,574.82947,-499.40861,771.06909,615.63089,-675.44621,767.51381,615.30053,-604.61128,900.36083,614.74036,-746.22305,824.11154,580.07066,-258.5471,997.41268,670.62817,-820.00362,830.68142,634.69625,60.46368,927.92295,760.55843,-879.15104,791.0725,696.15439,226.71701,906.06863,780.13948,-962.28882,750.2615,701.38116,239.27769,889.34509,768.65662,-958.21815,761.40198,702.06615,196.32976,893.81035,760.27159,-881.94414,780.51647,701.51016,213.03934,1074.67941,643.55385,-163.46937,1042.09007,613.50426,163.08776,1219.32152,633.49099,233.26198,1180.65777,615.48232,579.94503,1359.39434,611.57758,622.47534,1297.57565,587.28958,1055.80593,1382.38461,592.84445,660.36049,1327.34436,574.39148,1105.48645,1356.24859,657.4532,530.37088,1313.18768,635.09446,1053.67012
570-1-3-27-Z41_A-0000006.jpg,pushup_down,1238.89446,731.69885,-630.33068,1245.5999,718.05737,-618.19021,1246.40179,716.37595,-618.15147,1247.30484,714.4895,-618.24177,1241.22597,717.76068,-658.91659,1238.91884,716.11151,-659.05272,1236.38901,714.16036,-659.11114,1235.99991,696.08184,-489.46186,1218.97785,696.64105,-672.37879,1230.23357,732.06185,-569.5396,1224.96758,731.9669,-623.02837,1196.88606,635.60075,-287.10048,1099.53667,680.83844,-619.73036,1178.20141,585.10102,28.61023,995.99796,629.75517,-528.87423,1194.08329,663.087,217.64501,1006.45557,737.71303,-419.50968,1208.62999,674.5866,228.73285,1018.75786,753.7206,-464.93237,1207.5951,680.96699,189.22864,1034.04602,750.11198,-470.18126,1196.54617,680.35493,206.18677,1031.90861,743.17379,-419.83935,1012.71206,598.51758,121.76847,967.31632,620.4084,-121.90494,902.60233,594.79096,492.94012,857.06577,599.12842,224.20342,815.82928,552.0861,927.63165,761.30018,548.44999,589.96988,801.80105,533.48815,975.9193,746.55344,522.58111,630.70181,788.18459,592.49079,959.0304,732.68715,597.79171,574.20759
571-1-3-27-Z7_C-0000007.jpg,pushup_down,812.45167,635.68997,-2.66059,797.38375,629.22094,-40.11472,796.57265,627.19628,-40.19784,795.60207,625.07602,-40.21755,798.07531,629.5354,12.80716,797.8466,627.88874,12.80829,797.45848,626.20654,12.7522,799.33891,607.65289,-134.17903,800.62792,608.72792,101.76684,826.13348,629.6662,-30.22571,827.2344,630.15904,38.55543,874.98436,580.80123,-255.15152,891.6873,562.56203,262.82435,935.73189,653.01211,-328.31306,950.51199,636.04126,357.43157,917.82366,763.89617,-283.93553,927.17457,719.26688,323.31493,895.04665,777.18682,-322.65684,907.96497,719.34593,338.33488,887.63895,768.92744,-296.95404,905.74139,721.98033,300.30782,898.61275,763.84841,-271.15992,911.19192,721.4423,304.44583,1105.10708,626.02198,-164.55681,1102.08881,624.21626,164.62209,1280.21233,667.78333,-170.90265,1266.00815,660.93347,289.77236,1460.33993,697.46026,-174.02367,1412.25815,673.60735,431.94014,1500.94528,691.83483,-179.7557,1444.19472,667.44789,443.50276,1454.9033,765.82955,-291.33433,1412.28012,741.43888,393.326
572-1-3-27-Z7_A-0000006.jpg,pushup_down,1119.63764,602.38292,-668.46422,1131.46385,593.43932,-680.64571,1135.12161,591.61165,-680.68302,1138.65864,589.84486,-680.86321,1121.04424,593.83045,-723.81294,1117.43053,592.23207,-723.89837,1113.85517,590.71519,-724.02025,1138.59306,568.79379,-632.19143,1102.96429,572.94199,-826.53534,1114.68567,595.836,-631.30503,1104.51038,594.94404,-688.86166,1141.26938,500.34847,-474.24113,1007.024,550.85059,-779.76025,1176.38775,530.67779,-117.70012,919.72578,612.68499,-792.37965,1201.63673,624.69069,37.32891,956.70811,738.58889,-849.33466,1229.36485,638.53397,31.65886,970.38071,759.41053,-943.99343,1214.11423,641.39857,-25.83092,987.76016,750.13052,-959.6101,1200.42068,636.66625,17.8123,985.86834,742.90137,-859.62908,966.73519,532.07072,109.31365,890.53505,548.52704,-109.60896,922.75469,577.74171,709.01854,790.41349,554.87081,351.77218,906.18582,623.46657,1356.99841,679.41902,534.99072,854.87057,894.18337,622.73503,1426.23184,664.12725,521.96442,905.9971,921.34947,670.44458,1423.06847,661.70546,584.43103,834.95338
574-1-3-27-Z139_A-0000006.jpg,pushup_down,1242.46502,659.65412,-664.49615,1254.90017,652.25013,-657.81715,1257.00211,650.30239,-657.87134,1259.59225,648.54321,-658.05353,1250.29964,652.62098,-712.22317,1248.79658,650.66777,-712.41308,1247.18399,648.64562,-712.50057,1257.47051,622.50696,-535.64999,1237.45869,621.34258,-779.77964,1227.07569,649.20058,-600.11541,1221.42197,647.35913,-671.62016,1234.4735,544.89389,-280.17534,1121.54892,579.15225,-746.33371,1194.26342,557.37029,125.42923,1021.08021,633.0409,-660.8959,1202.85381,653.05453,282.30932,1086.95389,726.54895,-547.62142,1226.68133,667.53234,290.14718,1109.42116,743.05335,-618.32285,1224.10561,668.94037,224.00881,1124.33361,734.99424,-631.38113,1213.31909,664.71886,258.76639,1121.20422,725.84046,-551.83393,1024.99134,509.11157,156.66308,961.24512,533.54834,-156.6781,907.61255,559.96098,596.18191,851.57461,550.08596,312.16284,803.89183,537.02947,1153.30444,756.48628,536.88251,807.07495,780.22282,519.07771,1214.13872,724.1993,534.53631,858.84916,805.32738,593.82962,1200.26012,750.44443,615.28405,795.53661
574-1-3-27-Z19_A-0000006.jpg,pushup_down,1267.77122,606.6656,-563.10081,1279.3119,595.4251,-550.04642,1280.44167,593.64879,-550.12539,1281.59294,591.74915,-550.26838,1274.81644,594.7132,-610.12041,1272.87804,592.53121,-610.22095,1270.97603,590.18598,-610.29762,1272.2834,570.5347,-421.43297,1258.84197,571.11096,-694.69826,1254.30908,603.01829,-500.69555,1249.71199,601.72008,-580.51798,1234.61105,523.37538,-216.23172,1151.06323,568.17472,-704.5138,1287.23373,592.47933,0.23511,1092.95483,669.65215,-775.45378,1301.07903,675.73952,-49.18836,1141.10493,770.90852,-819.53808,1324.10591,685.95011,-72.91524,1161.3715,792.57171,-930.73042,1318.41087,691.07871,-138.88853,1175.05875,781.14943,-922.96755,1305.53982,688.91474,-80.06344,1168.08678,773.67514,-822.73882,1012.57816,517.29248,153.42864,975.34206,533.93944,-153.55661,927.57774,596.44303,540.47905,878.71439,587.0615,245.23307,824.12567,607.07842,1020.98454,779.20338,609.78698,677.73439,803.44065,599.86613,1072.07256,755.43051,604.411,719.51529,823.51633,648.11294,1034.04533,789.3512,674.04451,634.7382
575-1-3-27-Z7_B-0000007.jpg,pushup_down,844.31683,606.23578,-517.2872,835.17769,591.77097,-555.9553,836.60923,589.57121,-555.93727,838.11579,587.19733,-556.0619,833.06934,591.60225,-505.05947,832.94506,589.39805,-505.1207,832.86644,586.81399,-505.17105,858.01208,567.80509,-620.47543,848.47956,567.92398,-390.03765,862.59899,605.36468,-528.38871,860.04856,605.80493,-462.31035,965.45425,575.07544,-635.81451,902.5526,550.16115,-195.36246,1059.06269,647.94112,-723.55511,908.39561,617.46295,1.08106,1028.28472,753.8574,-773.75736,889.86591,689.28811,51.86054,1007.2126,769.84836,-853.78366,863.21674,694.13256,44.35542,994.12674,760.68602,-841.36946,867.36757,695.44333,-0.53553,999.57676,753.65932,-773.26487,879.63306,694.91308,31.17288,1135.5217,608.97343,-137.09478,1105.77976,608.16774,136.60508,1278.76041,603.04571,187.54379,1243.68793,616.88198,472.8713,1413.18398,592.17813,558.14838,1376.89934,597.93127,880.69445,1446.66126,581.45918,590.71878,1392.99202,575.04686,922.14884,1417.72934,650.37256,468.52149,1373.73253,642.47875,861.29099
577-1-3-27-Z7_C-0000006.jpg,pushup_down,801.05404,610.68318,89.07645,795.2639,594.80384,54.42193,796.69064,592.64142,54.32032,798.08401,590.12933,54.28629,794.22421,594.42442,106.70827,794.86765,592.27192,106.69812,795.5357,589.84126,106.65339,812.30289,576.2648,-40.08517,810.0658,574.78402,192.68403,815.25707,612.39473,61.30886,814.95432,612.32431,128.51242,875.1531,592.83119,-184.19764,905.70076,561.55962,340.54261,890.70007,675.71158,-297.49437,924.54397,649.1758,466.93786,852.61711,768.49955,-300.47313,886.51051,721.51086,477.13045,821.61747,771.52521,-343.06789,866.5167,713.94291,496.2561,820.98146,760.89311,-319.30495,860.37792,716.75659,459.07167,831.88671,758.88712,-290.51717,868.82515,719.7966,459.46012,1088.74123,652.76768,-161.76353,1103.61889,632.3362,161.62817,1280.21507,686.3386,-212.92345,1262.54173,665.35634,156.67653,1471.62437,691.2482,-234.81902,1442.79934,675.32013,169.0666,1500.39745,676.48856,-240.79977,1482.65854,666.49729,167.47722,1462.84023,760.04274,-349.29643,1453.30307,742.80867,99.18632
580-1-3-27-Z19_A-0000007.jpg,pushup_down,1296.17752,605.75305,-852.11706,1302.06963,591.89682,-833.02431,1303.42312,590.34234,-832.93882,1304.76059,588.57144,-833.15329,1292.9417,591.51811,-881.5868,1287.32231,589.41813,-881.69729,1280.51697,586.5995,-881.75297,1287.92496,573.09043,-653.04514,1252.32674,569.57876,-873.2733,1289.50401,612.7379,-771.25248,1277.72472,610.82847,-835.61199,1280.39864,551.91705,-378.13313,1154.97562,598.78447,-795.60883,1315.90382,576.38318,-42.32227,1070.83672,667.47544,-761.18185,1335.90717,665.59948,104.89151,1103.0809,785.74869,-743.87661,1360.34706,671.39923,109.65177,1102.4707,811.9507,-825.78501,1351.37135,673.21552,53.43634,1125.44689,806.4009,-836.18551,1338.61084,670.28152,86.19246,1126.74271,797.27551,-750.41914,1092.82722,557.73547,155.0169,1025.29896,586.34831,-155.19081,1055.6868,629.66054,564.23635,961.70757,663.42734,191.42404,998.60355,666.62829,1056.09432,932.72547,675.41836,639.97398,981.9326,665.82208,1111.85291,926.38847,667.75759,692.44984,1012.67109,720.48945,1123.33912,943.96894,730.12371,655.85512
581-1-3-27-Z60_C-0000007.jpg,pushup_down,778.866,448.0511,-307.65438,790.05421,434.88195,-335.27653,793.14995,435.03645,-335.36759,796.4843,435.2371,-335.39148,787.6355,434.22458,-275.55659,788.97234,433.98395,-275.58131,790.85215,433.60016,-275.4647,815.25707,444.88958,-379.47238,810.85768,440.2796,-109.08053,787.75869,468.82115,-317.99472,784.9958,465.83424,-240.4727,854.10936,534.98022,-533.4561,869.1449,495.86683,135.87949,830.93388,670.36875,-627.0381,856.25759,600.39805,221.45083,787.90192,772.96968,-609.54306,811.86207,681.65694,116.1863,758.69316,787.01491,-695.81366,791.84978,685.00711,118.91187,753.23198,776.24897,-658.97329,789.35577,686.43909,54.18184,765.54983,771.42634,-597.29422,795.81139,687.65142,85.35946,1052.73022,652.84609,-218.6059,1053.89385,618.09103,218.36411,1226.00487,666.91816,-49.48887,1208.55434,652.06962,435.80109,1398.05031,692.50849,169.12647,1362.72812,670.97727,723.95639,1430.32253,681.28802,188.78577,1396.4296,659.42978,750.87416,1386.68461,753.67219,56.83637,1363.26736,727.56675,684.63604
582-1-3-27-Z7_D-0000007.jpg,pushup_down,782.70515,470.71249,661.13983,778.1341,457.36043,625.17036,775.5554,458.44087,625.00277,773.06522,459.6899,624.90589,787.02948,453.87418,642.09692,791.18425,452.51044,642.07346,795.13487,451.60024,641.9038,778.51925,461.64626,428.71622,813.01266,450.33618,511.50719,784.09452,482.29439,590.03569,794.60049,476.87524,613.5272,758.61752,532.17372,219.66863,916.45906,494.37517,391.68139,762.91105,650.72513,134.63769,960.47504,597.46991,276.81413,766.32683,712.78683,170.0458,926.80561,652.75616,187.72209,769.50125,718.85347,171.94046,918.97848,662.28356,192.7674,789.97822,705.70014,186.14352,905.34891,671.68743,192.15158,788.82654,695.73365,177.83062,905.79065,668.51056,183.72859,928.14852,719.86349,-50.6947,995.71564,668.23131,49.32396,1099.33331,760.92407,16.51744,1157.13009,706.04131,94.13323,1276.05789,800.1797,-595.14479,1343.00022,759.49351,-493.1904,1272.25868,797.9419,-661.69819,1359.1618,750.12415,-555.57432,1336.98589,865.30273,-793.7919,1411.31573,817.60593,-652.21699
